episodeNum,speaker,line
180,TROTTER,What kind of psycho are you?
180,DEAN,Looks like the maid's day off.
180,DEAN,"Spiritus immunde, undolara. Pasonitote ..."
180,DEAN,"What are you laughing at, bitch? You're still trapped."
180,CASEY,So are you... bitch.
180,CASEY,Lose something?
180,DEAN,(laughs) All you demons have such smart mouths.
180,CASEY,It's a gift.
180,DEAN,"Yeah, well.  Let's see if you're smiling when I send your ass back to Hell."
180,CASEY,"Without your little exorcism book? Hey, go ahead."
180,CASEY,"Having a little trouble there, sport?"
180,DEAN,"(clears throat, begins again) Spiritus immunde, undolare, Pasonitote. (takes a breath, tries and fails to remember the next phrase)"
180,CASEY,"Nice try, but I think ... you just ordered a pizza. Guess you should have paid more attention in Latin class."
180,DEAN,"Hey, I don't know what you're smiling about. You're not going anywhere."
180,CASEY,"And, apparently, neither are you."
180,CASEY,"Oh, right — Sam. Everyone says he's the brains of the outfit."
180,DEAN,Everyone?
180,CASEY,"Sure. You Winchester boys are famous. Not Lohan famous, but, you know..."
180,DEAN,"Well, that's ... flattering. I'll be sure to let Sam know when he gets here."
180,PROSTITUTE,"You look kind of tense. (SAM looks around to see if she's talking to him.)  You know, I know a surefire way to relax."
180,SAM,Maybe later. (to the bartender:) Excuse me. Hi.
180,BARMAN,What can I get for you?
180,SAM,"Um, you remember the guy I was with last night? We sat right here. Umm...."
180,BARMAN,... The big hero who jumped on Reggie.
180,SAM,"Yeah, yeah. The — the big hero. Right. Um, have you seen him around at all today?"
180,BARMAN,Maybe.  Depends.
180,SAM,D-depends on what?
180,SAM,"Oh my — !   Does everyone around here have their hand out? (sighs, and pulls out some money and hands it to the BARMAN)"
180,BARMAN,He left with Casey about an hour ago.
180,SAM,Any idea where they went?
180,BARMAN,Her place... for Bible study.
180,SAM,"All right, you got an address?"
180,BARMAN,"What's wrong with you? You think I'm gonna give you a co-worker's address, just so you can go over there and get your freaky peeping-tom rocks off?  (without pausing SAM hands more money over)  (without pausing the BARMAN continues)  Corner of Piermont and Clinton. Have fun."
180,CASEY,Why don't you relax?
180,DEAN,Why don't you kiss my ass?
180,CASEY,"Why, Dean, you're a poet. I had no idea. Look, we won't have any effect on the outcome of this. We might as well be civil."
180,DEAN,"Civil, huh? Killing Richie — that was, that was civil? The guy was harmless."
180,CASEY,That knife he pulled on me?  Didn't look so harmless.
180,DEAN,"Ah, a knife wouldn't hurt you."
180,CASEY,"No, but it would damage this body.   And Casey has such a fine body, I wouldn't want to see it ripped."
180,CASEY,"Hey, I didn't pull any triggers."
180,DEAN,Yeah? You did something.
180,CASEY,You want to know what I did — what I really did?  I had lunch.
180,DEAN,Lunch?
180,CASEY,"Me and Trotter. He had a cheeseburger, I had a salad, and I just pointed out the money that could be made with a few businesses that cater to harmless vice.  So Trotter built it, and, man, did they come.  Supposedly God-fearing folk, waist-deep in booze, sex, gambling. I barely lifted a finger."
180,DEAN,That's it?
180,DEAN,And that's how it ends?
180,CASEY,No. That's how it begins.
180,SAM,Dean?
180,SAM,Sulfur.
180,DEAN,"So, demons take over. I thought the meek shall inherit the earth."
180,CASEY,"Oh, according to your Bible. (Off his look.)  It's only a book, Dean."
180,DEAN,Not everyone would agree.
180,CASEY,"Because it's God's book?  (pause)  Do you believe in God, Dean? I'd be surprised if you did."
180,DEAN,I don't know. I'd like to.
180,CASEY,"Don't be hopeful, Dean. You're not delivered.  It's only the wind."
180,BARMAN,I guess you got to catch your jollies another night. Here. Why don't you have a drink ... and relax?
180,BARMAN,Suit yourself — princess.  (The BARMAN takes the shot he had poured for SAM.)
180,SAM,Father.
180,SAM,"Um... can I, can I talk to you for a sec?"
180,DEAN,"You know, you're piling it pretty high there, sweetheart. I'm not sure I'm buying."
180,CASEY,Why would I lie?
180,DEAN,Demons lie.
180,CASEY,Some do.  Some are true believers.
180,DEAN,Believers in what?
180,CASEY,"What, you think humans have an exclusive on a higher power?"
180,CASEY,Sure. His name's Lucifer.
180,DEAN,You mean the Devil?
180,DEAN,Lucifer's really real?
180,CASEY,"Well, no one's actually seen him, but they say that he made us into what we are, and they say that he'll return."
180,DEAN,"Oh, yeah? And, uh, you believe that?"
180,CASEY,I've got faith.
180,DEAN,Mmm.
180,CASEY,"So, you see? Is my kind really all that different than yours?"
180,DEAN,"Well, except that, uh, demons are evil."
180,CASEY,…and humans are such a lovable bunch. (beat) Dick Cheney.
180,DEAN,He one of yours?
180,CASEY,Not yet. Let's just say he's got a parking spot reserved for him downstairs.
180,DEAN,"(laughs) Hey, speaking of downstairs ... what's it like down there?"
180,CASEY,"What, Hell?"
180,DEAN,Yeah.
180,SAM,"So, the, the bartender the other night, Casey.  You know her pretty well?"
180,SAM,"Well, um, she and my brother, they, uh... (pauses, thinking how to say this) they... left tonight. Together."
180,SAM,Right.
180,SAM,"Right, right. Well, well we are. Um, it's like, it's like a family business, you know?"
180,SAM,"Anyways, um, so, so, I went to Casey's apartment, and they weren't there.  I, I, I just have this feeling that they ... that they might be in trouble."
180,SAM,"Just ... trouble. Look, please, Father, I, I need your help. Is there anything you could tell me about Casey — anyplace she'd go, maybe ...?"
180,SAM,"No, wait, wait, wait, Father. I can do this by myself."
180,CASEY,"Kind of funny, don't you think? You and me sitting here like a couple of regular folk."
180,DEAN,"Yeah, it's hilarious, you know, in that ... apocalyptic sort of way."
180,CASEY,"You're all right, Dean.  (DEAN scoffs.)  The others don't describe you that way.  But, you know, you're — you're likable."
180,CASEY,"You could say thanks. (pause) That deal you made to save Sam — a lot of others would mock you for it, think it was weak or stupid. I don't."
180,DEAN,"It's been kind of liberating, actually. Y’know, what's the point in worrying about a future, when you don't have one?"
180,CASEY,"Still, a year left. You're not scared?"
180,DEAN,Nah.
180,CASEY,Not even a little?
180,SAM,"Yeah. Yeah, yeah, I ... like being able to help people."
180,SAM,Like what?
180,SAM,"I don't know. I like doing what I'm doing, I guess."
180,SAM,"Yeah, Dean."
180,SAM,"Yeah.  Yeah, Dean finds his fair share."
180,CASEY,I'm an open book.
180,DEAN,"So, the gate opened. The demon army was let out. What now, huh? I'm not seeing a big, honking plan here."
180,CASEY,"Honestly, there was a plan.  Azazel was a tyrant, but ... he held us all together."
180,DEAN,Azazel?
180,CASEY,"What, you think his friends just called him “yellow eyes”? He had a name. After you did him in, it all fell apart."
180,CASEY,"There was. It was Sam. Sam was supposed to be the grand pooh-bah and lead the big army, but ... he hasn't exactly stepped up to the plate, has he?"
180,DEAN,Thank God for that.
180,SAM,Dean?!
180,CASEY,Looks like you win.
180,DEAN,Sam!
180,SAM,Dean?
180,DEAN,"Sammy, down here! The basement caved in!"
180,DEAN,Who's we?
180,SAM,I'm here with the Father.
180,DEAN,"Sammy, be careful."
180,SAM,"Bobby, you all right?"
180,SAM,How did you know where we—
180,CASEY,Stop!
180,CASEY,Leave him be.
180,DEAN,"Sam, wait!"
180,BOBBY,Two less demons to worry about. That's not nothing.
180,DEAN,"Yeah, but Trotter's still alive."
180,BOBBY,Humans ain't our job.
180,DEAN,"Yeah, but you think anything's really gonna change? I mean maybe these people do just want to really destroy themselves. Maybe it is ... a losing battle."
180,BOBBY,Is that you or the demon girl talking?
180,DEAN,"Ohhhh, it's me. Demon is dead, and so is that hot girl it was possessing."
180,BOBBY,"(sighs)  Well, had to be done. Sam was saving your life."
180,BOBBY,Yeah?
180,DEAN,"Back in Wyoming, uh, there was this moment. Yellow Eyes said something to me."
180,BOBBY,What'd he say?
180,DEAN,"That maybe when ... Sam came back from (shrugs) well wherever, ... that maybe he came back different."
180,BOBBY,Different how?
180,DEAN,"I don't know. Whatever it was, it didn't sound good. You think ... think something's wrong with my brother?"
180,BOBBY,(pauses briefly) No. Demons lie. I'm sure Sam's okay.
180,DEAN,"Yeah. Yeah, me too."
180,RUBY,Leaving so soon? We haven't even had a chance to celebrate.
180,SAM,"Yeah, well you can celebrate without me."
180,RUBY,"You're not gonna get all pouty on me now, are you? Come on! You killed two demons today."
180,SAM,"Yeah, well, maybe you don't care, but I killed two humans, too."
180,RUBY,"Sam, you know what happens when demons piggyback humans. They leave them rode hard and put up wet. Chances are those two would have died a slow, sticky death. You probably did them a favor."
180,SAM,"Did them a favor? You're a cold bitch, you know that?"
180,RUBY,"Yeah, and this cold bitch has saved your ass a couple of times now. Some respect might be nice. Especially if you want me to help you out with Dean and his little problem."
180,SAM,"You know what? You keep dangling that, but last I checked, Dean's still going to Hell."
180,RUBY,"Everything in its own time, Sam. But there’s a quid pro quo here. We're in a war."
180,SAM,"Right.  But for some reason, you're fighting on our team. Now, tell me, why is that again?"
180,RUBY,"Go screw yourself, that's why."
180,SAM,Oh I see.
180,RUBY,"I don't have to justify my actions to you, Sam.  If you don't want my help, fine.  Then give me the gun and I'll pass it on to someone who will use it."
180,SAM,"Well, I don't have to like it."
180,RUBY,"No. You wouldn't be Sam if you did. On the bright side, I'll be there with you.  (SAM swallows nervously, looking unhappy.)  That little fallen angel on your shoulder."
181,DEAN,"Look, Dad's gone now, and we have to carry out his legacy.  Huntin' down as many evil sons of bitches as we possibly can."
181,SAM,Okay.
181,DEAN,Wanna know how many how many were little girls with black hair and pale skin?
181,SAM,Zero.
182,DEAN,"So, I've been waiting since Maple Springs. You got something to tell me?"
182,DEAN,No.
182,SAM,"... Happy Purim? (laughs)  Dude, I don't know. I have no idea what you're talking about—"
182,SAM,Dean ...
182,SAM,"You went after her, didn’t you? The Crossroads Demon. After I told you not to."
182,SAM,"Yeah, well..."
182,SAM,I didn't.
182,DEAN,And you shot her.
182,SAM,She was a smartass!
182,SAM,"Don't you think I might have mentioned that little fact, Dean?  No.  Someone else holds the contract."
182,DEAN,Who?
182,SAM,She wouldn't say.
182,DEAN,"Well, we should find out who. Of course, our best lead would be the Crossroads Demon. Oh, wait a minute..."
182,SAM,That's not funny.
182,DEAN,"No, it's not! It was a stupid freaking risk, and you shouldn't have done it."
182,SAM,"I shouldn't have done it? You're my brother, Dean. And no matter what you do, I'm gonna try and save you. And I'm sure as hell not gonna apologize for it, all right?"
182,GERT,But I don't understand. I already went over all this with the other detectives.
182,DEAN,"Right, yes. But, see, we're with the Sheriff's Department, not the police department – different departments."
182,SAM,"So, Mrs. Case..."
182,SAM,"Uh... Well, no. No, not yet."
182,GERT,I see.
182,DEAN,A boat?
182,GERT,"Yes. One minute it was there, then it was gone. It just disappeared right before her eyes. You think it could be a ... ghost ship? Alex thinks it could be a ghost ship.  (She is addressing all her comments to SAM, staring at him intently.)"
182,DEAN,What a crazy old broad.
182,SAM,Why? Because she believes in ghosts?
182,DEAN,"(laughs)  Look at you, sticking up for your girlfriend. You cougar hound."
182,SAM,Bite me.
182,DEAN,"Hey, not if she bites you first. So, who's this Alex? We got another player in town?"
182,SAM,"Maybe, maybe not. Doesn't change our job."
182,DEAN,"And what looked like a ghost ship, right?"
182,SAM,"Yeah. Every 37 years, like clockwork, reports of a vanishing three-mast clipper ship out in the bay. And every 37 years, a rash of weirdo, dry-land drownings."
182,DEAN,"So, whatever's happening is just getting started."
182,SAM,Yeah.
182,DEAN,What's the lore?
182,DEAN,"So, what happens?  You see the ship and then a few hours later, you pucker up and kiss your ass goodbye?"
182,SAM,Basically.
182,DEAN,What's the next step?
182,SAM,I gotta I.D. the boat.
182,DEAN,"That shouldn't be too hard. I mean, how many three-mast clipper ships have wrecked off the coast?"
182,SAM,"I checked that too, actually. Over one hundred and fifty."
182,DEAN,Wow.
182,SAM,Yeah.
182,DEAN,Crap.
182,SAM,Mm-hmm.
182,DEAN,"This is where we parked the car, right?"
182,SAM,I thought so.
182,DEAN,Where's my car?
182,SAM,Did you feed the meter?
182,SAM,"Hey, hey, hey!  Calm down.  Dea—"
182,SAM,"(after looking around, hears DEAN gasping and runs over to him)
Whoa. Dean. Hey, hey, hey. Take it easy."
182,SAM,Bela.
182,BELA,I'm sorry. I had that car towed.
182,DEAN,You what?!
182,BELA,"Well, it was in a tow-away zone."
182,SAM,You're Alex. You're working with that old lady.
182,BELA,Gert's a dear old friend.
182,DEAN,"Yeah, right. What's your angle?"
182,BELA,"There's no angle. There's a lot of lovely old women like Gert up and down the eastern seaboard. I sell them charms, perform séances so they can commune with their dead cats."
182,DEAN,"And let me guess, it's all a con, none of it's real."
182,BELA,The comfort I provide them is very real.
182,SAM,How do you sleep at night?
182,BELA,"On silk sheets, rolling naked in money.  (DEAN visualizes, nods slightly.)  Really, Sam. I'd expect the attitude from him, but you?"
182,DEAN,"You do know what's going on around here. This ghost-ship thing, it is real."
182,BELA,"I'm aware. Thanks for telling Gert the case wasn't solved, by the way."
182,DEAN,It isn't.
182,BELA,She didn't know that. Now the old bag's stopped payment and she's demanding some real answers. Look... just stay out of my way before you cause any more trouble. I'd get to that car if I were you... before they find the arsenal in the trunk.  (She turns around.)  Ciao.
182,DEAN,Can I shoot her?
182,SAM,Not in public.
182,BELA,"I am so sorry for your loss, Mr. Warren. Now, if you could just tell me one more time about the ship your brother saw."
182,DEAN,"Ma'am, I think this man's been through quite enough. You should go."
182,BELA,But I just have a few more questions.
182,DEAN,"Sorry you had to deal with that. They're like ROACHES (his voice raises so that BELA, walking away, can hear; she turns and looks back at him)"
182,DEAN,Did he tell you what it looked like?
182,SAM,That's a lot of detail for a ship your brother saw.
182,DEAN,"All right. Well, we'll be in touch."
182,SAM,Thank you.
182,BELA,I see you got your car back.
182,DEAN,You really want to come near me when I got a loaded gun in my hands?
182,BELA,"Now, now. Mind your blood pressure. Why are you even still here? You have enough to I.D. the boat."
182,SAM,That guy back there saw the ship.
182,BELA,Yeah? And?
182,SAM,"And, he's going to die, so we have to save him."
182,BELA,How sweet.
182,DEAN,You think this is funny?
182,BELA,"He's cannon fodder. He can't be saved in time, and you know it."
182,DEAN,"Yeah, well, see, we have souls, so ... we're gonna try."
182,BELA,"Yeah, well, I'm actually going to find the ship and put an end to this. But you have fun."
182,DEAN,"Hey, Bela, how'd you get like this, huh? What, did Daddy not give you enough hugs or something?"
182,BELA,I don't know. Your daddy give you enough? Don't you dare look down your nose at me. You're not better than I am.
182,DEAN,We help people.
182,BELA,"(scoffs) Come on. You do this out of vengeance and obsession. You're a stone's throw from being a serial killer. Whereas I, on the other hand, I get paid to do a job and I do it. So, you tell me – which is healthier?"
182,SAM,"Bela, why don't you just leave? We've got work to do."
182,BELA,Yeah. You're 0 for 2. Bang-up job so far.
182,DEAN,Anything good?
182,SAM,"No, not really. I mean, both brothers are Duke University grads. No criminal record. I mean, a few speeding tickets. They inherited their father's real estate fortune six years ago."
182,DEAN,How much?
182,SAM,$112 million.
182,SAM,"Yeah. I mean, nice, clean, aboveboard. So why did they see the ship? Why Sheila, too? What do they all have in common?"
182,DEAN,Maybe nothing.
182,SAM,No. There's always something.
182,PETER,What are you guys doing?! You watching me?
182,SAM,"Sir, calm down. Please."
182,PETER,You guys aren't cops! Not dressed like that. Not – not in that crappy car.
182,DEAN,"Whoa, hey. No need to get nasty."
182,SAM,"We are cops, okay? We're undercover. We're here because we think you're in danger."
182,PETER,From who?!
182,SAM,"If you just settle down, we'll talk about it."
182,SAM,Wait!
182,DEAN,"Hey, you moron! We're trying to help you!"
182,DEAN,That can't be good.
182,SAM,Peter!
182,DEAN,Sam!
182,DEAN,(Shuts off radio) Do you wanna say it or should I?
182,SAM,What?
182,DEAN,"You can't save everybody, Sam."
182,SAM,"Yeah, right, so – so what, you feel better now or what?"
182,DEAN,"No, not really."
182,SAM,Me neither.
182,DEAN,You gotta understa—
182,BELA,"That well, huh?"
182,DEAN,"If you say 'I told you so', I swear to God I'll start swinging."
182,BELA,"Look, I think the three of us should have a heart-to-heart."
182,DEAN,That's assuming that you have a heart.
182,BELA,"Dean, please... I'm sorry about what I said before, okay? I come bearing gifts."
182,SAM,Such as?
182,BELA,I've ID'd the ship. (She starts to unzip a portfolio file.)
182,SAM,Which would explain the 37 year cycle.
182,BELA,Aren't you a sharp tack? (beat) There's a photo of him somewhere ... (flipping through file) ... here.
182,DEAN,Isn't that the customer we saw last night?
182,BELA,You saw him?
182,DEAN,"Yeah, that's him, except he was missing a hand."
182,BELA,His right hand?
182,SAM,How'd you know?
182,BELA,"The sailor's body was cremated, but not before they cut off his hand to make a hand of glory."
182,DEAN,A hand of glory?  I think I got one of those at the end of my Thai massage last week (laughs).
182,SAM,"Dean, the right hand of a hanged man is a serious occult object.  It's very powerful."
182,BELA,So they say.
182,DEAN,And officially counts as remains.
182,SAM,"But still, none of this explains why the ghost is choosing these victims."
182,BELA,"I'll tell you why.  Who cares? Find the hand, burn it, and stop the bloody thing."
182,DEAN,I don't get it. Why are you telling us all of this?
182,BELA,Because I know exactly where the hand is.
182,DEAN,Where?
182,BELA,At the Sea Pines Museum. It's a macabre bit of maritime history. But I need help.
182,SAM,What kind of help?
182,BELA,(to DEAN) What is taking so long? Sam's already halfway there... with his date.
182,DEAN,So not okay with this!
182,BELA,"What are you, a woman? Come down already."
182,DEAN,"All right, get it out – I look ridiculous."
182,BELA,Not exactly the word I'd use.
182,DEAN,What?
182,BELA,"You know, when this is over, we should really have angry sex."
182,DEAN,(beat; shifts uncomfortably) Don't objectify me. (beat) Let’s go.
182,BELA,"Are you chewing gum? (beat) Try to behave as if you've lived this life before, yeah?"
182,GERT,"This'll get their tongues wagging, eh, my Adonis?"
182,SAM,"(sighs) Just remember, we're on business."
182,GERT,"Ooooh, but sometimes business can be pleasure, hmm?  (she slides a hand up his chest seductively)"
182,SAM,"You know, uh, could you excuse me for a moment?"
182,GERT,Of course.  (She makes a sort of coochie-coo expression at SAM.)
182,SAM,Great.  Thanks.  Thanks.  (SAM pats her hand and walks over to BELA and DEAN.) Exactly how long do you expect me to entertain my date?
182,BELA,As long as it takes.
182,DEAN,"Look, there's security all over this place, all right. This is an uncrashable party without Gert's invitation, so..."
182,SAM,"We can crash anything, Dean."
182,DEAN,"Yeah, I know, but this is easier and it's a lot more entertaining."
182,SAM,"You know there are limits to what I'll do, right?"
182,DEAN,"Ah, he's playing hard to get, that's cute. Come on. (sighs) I want all the details in the morning!"
182,BELA,Thank you.
182,GERT,To us.
182,BELA,Private security?
182,DEAN,I don't think so. Look at the way they're standing.  They're pros. Probably state troopers moonlighting.
182,BELA,"Posted to every door, too."
182,DEAN,"Yeah, I don't think we're just going to be able to waltz upstairs."
182,BELA,What do you suggest?
182,DEAN,I'm thinking.
182,BELA,Don't strain yourself. (beat)  Interesting how the legend is so much more than the man.
182,DEAN,"You got any bright ideas, I'm all ears."
182,BELA,"Okay. (BELA groans and falls into DEAN's arms toward the floor. DEAN, holding her, kneels down next to her.)"
182,DEAN,"Honey?  Honey, are you all right?  (DEAN looks around, calls a waiter over.)  Waiter!  Hi.  Uh, my wife has a severe shellfish allergy. Th-ere's no crab in that?  Is there?"
182,WAITER,"No, sir."
182,DEAN,"No?  (He takes an appetizer from the silver tray and shoves it in his mouth.) Oh they're excellent, by the way. (talking with his mouth full)"
182,DEAN,"Ah ... champagne!  My wife, she's a lightweight when it comes to the sauce. Is there somewhere I can lay her down till she gets her sea legs back?"
182,DEAN,"Right. (Hands BELA's purse to the GUARD.)  Thank you. (DEAN groans as he lifts BELA up)  Come on, you lush."
182,BELA,I didn't want you thinking.  You're not very good at that.
182,BELA,"Oh, look at you.  Searching for a witty rejoinder."
182,DEAN,Screw you.
182,GERT,Where's Alex and your friend? They're missing a great party.
182,SAM,"Umm, ah, I'm sure they’re entertaining themselves."
182,GERT,"Oooh, naughty. Then I guess we'll just have to entertain ourselves as well."
182,GERT,Call me Gert.
182,SAM,(makes an awkward noise) Okay.
182,SAM,Whoa-oa!  Unh....
182,GERT,"Mmmm, you're just firm all over, ooh, mmm.  (laughs and moans)"
182,GUARD,Sir? Ma'am? Everything all right?
182,BELA,"(answers the door clutching at her dress, gasping, and smiling as if caught in the act) Hi."
182,GUARD,"Feeling better, I see."
182,BELA,"Yes, much.  Thank you."
182,GUARD,"So, if you're done with the room...?"
182,BELA,Well... not exactly.  Could we have a few more minutes?
182,GUARD,Uh....  Yes ma'am.
182,BELA,"(BELA closes the door and giggles loudly: ""Stop it!  That tickles!"")"
182,DEAN,"Whoa.  Sorry!  It's, uh ... nature called."
182,GUARD,Ah huh.
182,DEAN,Thanks for looking after my wife.
182,GUARD,"Oh, she's ... being looked after, all right."
182,DEAN,Any trouble?
182,BELA,Nothing I couldn't handle. The hand?  (DEAN pulls a wizened human hand out of his pocket. BELA approaches and holds out her own hand.)  May I?
