episodeNum,speaker,line
259,BOBBY:,So.. Seen Sam lately?
259,DEAN:,"Yeah, why?"
259,DEAN:,"What? Well, spit it out."
259,BOBBY:,"How is that kid even vertical? I mean, Cas broke his damn pinata."
259,DEAN:,I know.
259,BOBBY:,"I mean, I get how he came to help us back at the lab. Adrenaline. Sure, but now?"
259,DEAN:,Well.. he says he's okay.
259,BOBBY:,How?
259,DEAN:,I don't know. I just pray to God it's true.
259,BOBBY:,We need to come up with a new saying for that.
259,DEAN:,"Seriously though, Bobby. Look at our lives. How many more hits can we take? So, if Sam says he's good.. GOOD."
259,BOBBY:,You believe that?
259,DEAN:,Yeah.
259,DEAN:,No. You wanna know why? because we never catch a break. So why would we this time? I just.. just this one thing. You know? but I'm not dumb. I'm not going to get my hopes up just to get kicked in the daddy-pills again.
259,SAM:,Hey.
259,BOBBY:,"Hey. How are you feeling, sport?"
259,SAM:,Can't complain!
259,DEAN:,Great. What's the word?
259,SAM:,"Well, a publishing house literally exploded about an hour ago. The guy has a body count that's really getting up there. We gotta do something."
259,BOBBY:,"What we've got to do is hunt the son of bitch. Unfortunately, I lost my God guns."
259,SAM:,"Well, I mean is there some kind of heavenly weapon? Maybe something out of that angel arsenal that Balthazar stole? There has to be something that can hurt him."
259,DEAN:,"He's God, Sam. There's nothing, but there might be someone."
259,CROWLEY:,No. No! NO! Come on!
259,BOBBY:,Don't act so surprised.
259,CROWLEY:,My new boss is going to kill me for even talking to you lads.
259,DEAN:,"Well, you're lucky we're not stabbing you in your scuzzy face, you little piece.."
259,SAM:,"Whoa, wait! What new boss?"
259,CROWLEY:,"Castiel, you giraffe."
259,BOBBY:,Is your boss?
259,CROWLEY:,"Is everybody's boss. What do you think he's going to do if he finds out we've been conspiring? You do you want to conspire, don't you?"
259,BOBBY:,No. We want you to just stand there and look pretty.
259,CROWLEY:,Listening.
259,DEAN:,We need a spell to bind Death.
259,CROWLEY:,Bind? Enslave Death? You having a laugh?
259,DEAN:,Lucifer did it.
259,CROWLEY:,That's Lucifer.
259,SAM:,A spell's a spell.
259,CROWLEY:,You really believe you can handle that kind of horsepower? You're delusional!
259,DEAN:,Death is the only player on the board left that has the kind of juice to take Cas.
259,CROWLEY:,They'll both mash us like peas. Why should I help with a suicide mission?
259,BOBBY:,Look! Do you really want Cas running the universe?
259,CASTIEL:,"You're a true believer. People say I'm wrathful, but I only punish liars and those who forsake me. I am a just God."
259,CASTIEL:,See.
259,CASTIEL:,No.
259,BOBBY:,Hello?
259,BOBBY:,It's from Crowley.
259,DEAN:,"Well, Who feels like hog tying death tonight?"
259,BOBBY:,Old age is over-rated anyhow.
259,BOBBY:,"Well, we've got most of this stuff, but we're going to have to make a run for a few things."
259,DEAN:,Like?
259,BOBBY:,Like an act of God crystallised forever.
259,SAM:,What's that supposed to mean?
259,BOBBY:,"I think it means an actual crystal. See, lightning strikes sand at the right angle - it crystallises into the perfect shape of itself."
259,SAM:,Lightning. Act of God.
259,BOBBY:,Jinga. You got yourself a fulgurate and we're gonna need a biggie.
259,DEAN:,And let me guess... rare.
259,BOBBY:,I found records of an auction. Winning bidder lives about nine hours from here.
259,DEAN:,Excuse me. You got any Grey Poupon?
259,SAM:,Grey Poupon? Seriously?
259,DEAN:,It's what popped in my head.
259,DEAN:,Hi. Uh... I don't want to hurt you. Really.
259,DEAN:,I get that.
259,DEAN:,"Okay. Yeah. Good. Hey, guys. Uh, so this is Dr. and Mrs. Weiss."
259,SAM:,Hi. Sorry.
259,DEAN:,I found the God thingy.
259,BOBBY:,"Well, let's light this candle."
259,DEAN:,You're welcome.
259,BOBBY:,"Te nunc invoco, mortem. Te in mea potestate defixi. Nunc et in aeternum!"
259,DEAN:,Um... Hello? Death?
259,DEATH:,You're joking.
259,DEAN:,"I'm sorry, Death. This isn't what it seems."
259,DEATH:,Seems like you bound me.
259,DEAN:,"For good reason, okay? Just, uh, hear us out. Um... Fried pickle chip? They're the best in the state."
259,DEATH:,"That easy to soothe me, you think? This is about Sam's hallucinations, I assume?"
259,DEAN:,What?
259,DEATH:,"Sorry, Sam. One wall per customer. Now unbind me."
259,SAM:,We can't. Y-yet.
259,DEATH:,This isn't going to end well.
259,DEAN:,We need you to kill God.
259,DEATH:,Pardon?
259,BOBBY:,Kill God. You heard right. Your... Honor.
259,DEATH:,What makes you think I can do that?
259,DEAN:,You told me.
259,DEATH:,Why should I?
259,DEAN:,"Because... We said so, and we're the boss of you. I mean... Respectfully."
259,CASTIEL:,Amazing.
259,SAM:,Cas.
259,CASTIEL:,"I didn't want to kill you, but now..."
259,DEAN:,You can't kill us.
259,CASTIEL:,"You've erased any nostalgia I had for you, Dean."
259,DEAN:,"Death is our bitch. We ain't gonna die, even if God pulls the trigger."
259,DEATH:,"Annoying little protozoa, aren't they? ""God""? You look awfully like a mutated angel to me. Your vessel's melting. You're going to explode."
259,CASTIEL:,"No, I'm not. When I've finished my work, I'll repair myself."
259,DEATH:,"You think you can because you think you're simply under the weight of all those souls, yes? But that's not the worst problem. There are things much older than souls in Purgatory, and you gulped those in, too."
259,CASTIEL:,Irrelevant. I control them.
259,DEATH:,For the moment.
259,DEAN:,"Wait -- uh, what older things?"
259,DEATH:,"Long before God created Angel and man, he made the first beasts -- the Leviathans."
259,DEAN:,Leviathans?
259,DEATH:,"I personally found them entertaining, but he was concerned they'd chomp the entire petri dish, so he locked them away. Why do you think he created Purgatory? To keep those clever, poisonous things out. Now Castiel has swallowed them. He's the one thin membrane between the old ones and your home."
259,CASTIEL:,Enough.
259,DEATH:,Stupid little soldier you are.
259,CASTIEL:,"Why? Because I dared open a door that he shut? Where is he? I did a service, taking his place."
259,DEATH:,Service? Settling petty vendettas?
259,CASTIEL:,No. I'm cleaning up one mess after another -- selflessly.
259,DEATH:,Quite the humanitarian.
259,CASTIEL:,"And how would you know? What are you, really? A flyswatter?"
259,DEATH:,"Destined to swat you, I think."
259,CASTIEL:,Unless I take you first.
259,DEATH:,"Really bought his own press, this one. Please, Cas. I know God, and you, sir, are no God."
259,DEAN:,"All right, put your junk away, both of you. Look, call him what you want. Just kill him now!"
259,DEATH:,All right. Fine.
259,CASTIEL:,I'm here to see the Senator.
259,CASTIEL:,Abuse of power.
259,CASTIEL:,I am not petty. I'm punishing a woman who causes poverty and despair in my name. I put your needs first. Don't you understand?
259,CASTIEL:,All of you. I am a better God than my father. How can I make you understand?
259,DEATH:,Ahh.
259,DEAN:,Um...
259,DEATH:,"Shut up, Dean. I'm not here to tie your shoes every time you trip. I warned you about those souls how long ago? Long enough to stop that fool. And here we are again, with your little planet on the edge of immolation."
259,DEAN:,"Well, I'm sorry. All right? I've been trying to save this planet, so maybe you should find somebody better to tip off."
259,DEATH:,"Maybe I should spend my effort on a better planet. Well, it's been amusing."
259,SAM:,"Wait, h-hold on, hold on. Just -- can you give us something? You -- you have to care a little bit about what happens to us."
259,DEATH:,"You know, I really don't. But I do find that little angel arrogant."
259,DEAN:,Great. Let's go with that.
259,DEATH:,Your only hope is to have him return it all to Purgatory. Quickly.
259,SAM:,We need a door.
259,DEATH:,You have everything you need at that lab. Get him to return there and compel him to give up the power.
259,DEAN:,Compel?
259,DEATH:,Figure it out.
259,BOBBY:,"But that door only opens in the eclipse, and that's over."
259,DEATH:,"I'll make another. 3:59 Sunday morning, just before dawn. Be punctual. Don't thank me. Clean up your mess. Try to bind me again, you'll die before you start. Nice pickle chips, by the way."
259,CASTIEL:,No. No. No.
259,SAM:,You want some coffee with that?
259,DEAN:,It's 6:00 p.m. somewhere.
259,SAM:,"We got to hit the road. I mean, how are we supposed to get Cas to that lab by friggin' 3:59 a.m.?"
259,DEAN:,We don't.
259,SAM:,"What do you mean, ""We don't""?"
259,DEAN:,"I mean, we can't bring the horse to water, and we can't make it drink. Why fool ourselves?"
259,SAM:,"Dean, look, I know you think that Cas is gone --"
259,DEAN:,It's 'cause he is.
259,SAM:,"He's not! He's in there somewhere, Dean. I know it."
259,DEAN:,"No, you don't."
259,SAM:,"No, I don't. But, look, I was pretty far gone sometimes myself, and never gave up on me."
259,DEAN:,"Yeah, and it turns out that you're about the same open book as you've always been. Hallucinations? Really? I got to find out from Death?"
259,SAM:,What was I supposed to do?
259,DEAN:,How about not lie? How about tell me that you've got crazy crap climbing those walls?
259,SAM:,"Why? You can't help. You got a lot of pretty severe crap swinging your way lately, and -- and I thought --what? I thought why burst the one good bubble you had left? It's under control."
259,DEAN:,"What? What, exactly, is under control?"
259,SAM:,I know what's real and what's not.
259,DEAN:,Sam --
259,SAM:,"Dean, look, we can debate this once we deal with Cas."
259,DEAN:,"Yeah, you know how I'm gonna deal? I'm gonna stuff my piehole, I'm gonna drink, and I'm gonna watch some Asian cartoon porn and act like the world's about to explode because it is. Hey. You got to be kidding me. ""Massacre at the campaign office of an incumbent Senator by a trench-coated man."" There's security footage. Well, I think reaching Cas is, uh... out of the cards."
259,SAM:,"Hey, Castiel. Um... Maybe this is pointless. Look... I don't know if any part of you even cares, but, um, I still think you're one of us, deep down. I mean, way, way, way off the reservation, but... Look, we still have till dawn to stop this. Let us help. Please."
259,SAM:,Only if you turn that off.
259,CASTIEL:,Sam?
259,SAM:,Cas.
259,CASTIEL:,I heard your call. I need help.
259,CASTIEL:,"We need the right blood. There's a small jar -- end of the hall, s-supply closet."
259,SAM:,Got it.
259,CASTIEL:,Dean?
259,DEAN:,"What, you need something else?"
259,CASTIEL:,"No. I feel regret, about you and what I did to Sam."
259,DEAN:,"Yeah, well, you should."
259,CASTIEL:,"If there was time, if I was strong enough, I'd -- I'd fix him now. I just wanted to make amends before I die."
259,DEAN:,Okay.
259,CASTIEL:,Is it working?
259,DEAN:,Does it make you feel better?
259,CASTIEL:,No. You?
259,DEAN:,Not a bit.
259,LUCIFER:,"I know. It all seems so silly, doesn't it? Hi, Sam. Long time, no spooning."
259,SAM:,You're not here. You're in Hell.
259,LUCIFER:,"Now, that you're right on."
259,SAM:,Meat hooks... Chains... You. It's not real. It's just my brain leaking memories from the cage 'cause of the wall breaking down. That's all.
259,LUCIFER:,"Hmm. That's very good, your little theory. It's wrong. Sam, this isn't you going guano. Everything else is."
259,SAM:,What?
259,LUCIFER:,Everything... From the second you sprung out of that lock box.
259,SAM:,That's impossible.
259,LUCIFER:,"No. Escaping was impossible. I have to say, I think this is my best torture yet -- make you believe that you're free and then... Yank the wool off of your eyes. You never left, Sam. You're still in the cage... With me."
259,BOBBY:,Hang in there. Just a couple of minutes. Where's Sam? It's go time.
259,DEAN:,Sam?! Damn it.
259,BOBBY:,"That's good enough. Okay, step right up, Cas."
259,BOBBY:,"Ianua magna purgatorii, clausa est ob nos lumine eius ab oculis nostris retento sed nunc stamus ad limen huius ianuae magnae et demisse fideliter perhonorifice paramus aperire eam."
259,CASTIEL:,"I'm sorry, Dean."
259,BOBBY:,"Creaturae terrificae quarum ungulae et dentes nunquam tetigerunt carnem eius ad mundum nostrum nunc ianua magna, aperta tandem!"
259,DEAN:,Cas?
259,BOBBY:,He's cold.
259,DEAN:,Is he breathing?
259,BOBBY:,No.
259,DEAN:,Maybe angels don't need to breathe.
259,BOBBY:,"He's gone, Dean."
259,DEAN:,"Damn it. Cas, you child. Why didn't you listen to me? Cas?! Hey! Hey! Okay. All right."
259,CASTIEL:,That was unpleasant.
259,DEAN:,"Let's get him up. Easy, there."
259,CASTIEL:,I'm alive.
259,BOBBY:,Looks like.
259,CASTIEL:,I'm astonished. Thank you -- both of you.
259,BOBBY:,We were mostly... just trying to save the world.
259,CASTIEL:,I'm ashamed. I really overreached.
259,DEAN:,You think?
259,CASTIEL:,I'm gonna find some way to redeem myself to you.
259,DEAN:,"All right, well, one thing at a time. Come on. Let's get you out of here. Come on."
259,CASTIEL:,"I mean it, Dean."
259,DEAN:,"Okay. All right. But let's go find Sam, okay?"
259,CASTIEL:,You need to run now! I-I can't hold them back!
259,DEAN:,Hold who back?
259,CASTIEL:,"They held on inside me. Dean, they're so strong."
259,DEAN:,Who the hell --?
259,CASTIEL:,Leviathan! I can't fight them. Run!
259,DEAN:,Go! Go get Sam! Go get Sam!
259,LEVIATHAN:,Too late.
259,DEAN:,Cas?
259,LEVIATHAN:,"Cas is -- he's gone. He's dead. We run the show now. Ah. Oh, this is going to be so much fun."
260,BOBBY,
263,STYLIST:,There you are.
263,STYLIST:,All right.
263,STYLIST:,10 minutes. Holler if you need anything.
263,WOMAN:,Chris!
263,WOMAN:,Ow. Chri— Ow.
263,WOMAN:,"Ow. Chris, get back here!"
263,WOMAN:,[screaming] Chr-i-i-i-is! Chris!
263,STYLIST:,"Oh, my God. Somebody, help!"
263,CHRIS:,Aaaagh!
263,SAM:,Leave me alone! I said shut up! Just stop! Stop!
263,DEAN:,You are what you are. You will kill again.
263,AMY:,I won't. I swear.
263,DEAN:,Somebody better be chasing you.
263,SAM:,It's good for you.
263,DEAN:,"No. No, it's not good for you. Look at you. You're, you're a mess, and you stink. Well, while you were out being Lance Armstrong..."
263,SAM:,That would be biking.
263,DEAN:,"...I was working. You ever heard of a town called Prosperity, Indiana?"
263,SAM:,Has anybody?
263,DEAN:,"Two of their fine citizens died over the past two weeks. Uh, this one chick, she, uh, roasted underneath one of those beehive hair dryers at the hair salon..."
263,DEAN:,...and this other guy boiled in a hot tub.
263,SAM:,You don't see a lot of that.
263,DEAN:,"No, you don't."
263,SAM:,It's worth checking out.
263,DEAN:,Yeah.
263,SAM:,"You know, one more thing. What's going on with you?"
263,DEAN:,"We have had this conversation, Sam."
263,SAM:,"No, we haven't. See, to do that, you'd have to, uh, sort of...speak."
263,DEAN:,"Okay, let's see if you can get this straight. See you're – you're new Sam, right, Lance Armstrong."
263,SAM:,Biking.
263,DEAN:,"And, uh – and I'm still me, okay? All right, so – so, you might see things different now, uh – call it a runner's high or some crap – but that doesn't mean that something's going on with me, okay?"
263,SAM:,"Yeah, okay."
263,DEAN:,"No, don't say, ""yeah, okay,"" like, ""yeah, okay."""
263,SAM:,"Yeah, okay."
263,SAM:,I'm very sorry. I-I know this is a tough time to have to talk about all this.
263,WOMAN:,"I've already been through it so many times with the lawyers, the police, the insurance guys."
263,SAM:,Right. I know. I know. We just – we have to conduct our own separate investigation. I'm sorry. I know it's tough. Can I ask you – did your sister have any enemies?
263,SAM:,"No. No, no, no. We just have to consider every possibility. Is there anyone who might have wanted to harm her?"
263,SAM:,What about this man who died – Carl Dunlap? Did she know him?
263,SAM:,"Well, Wendy was in real estate, right? Carl was an architect. Maybe they had some business dealings?"
263,DEAN:,And nobody was back here but Wendy.
263,CHRIS:,No. But I was only gone for a minute.
263,DEAN:,You can't even crank these things past a certain temperature – am I wrong?
263,CHRIS:,"If it started to blow a fuse or something, it would have shut down."
263,DEAN:,"Oh. Basically, you're saying that this couldn't have happened."
263,CHRIS:,"Basically, I'm saying it couldn't have happened."
263,CHRIS:,The insurance adjusters already did that.
263,DEAN:,Thanks for the heads-up.
263,MAN:,"Oh, come on!"
263,DEAN:,"So, what do we know about the vic?"
263,POLICEMAN:,"Dewey Stevens – owner, Dewey Stevens Construction, biggest outfit in town. Rotarian, Methodist, tenor, blue-ribbon pecan pie champ, asthmatic."
263,POLICEMAN:,We're a close-knit community.
263,DEAN:,"So, this, um, pillar of the community – he was taking a leak before he, uh, sprung a few?"
263,POLICEMAN:,The crew had gone for the day. Site was shut down.
263,DEAN:,Anything unusual besides the nails in the eyes?
263,POLICEMAN:,"Well, we're still trying to figure out where they plugged in the nail gun, seeing as there's no generator on the truck."
263,DEAN:,"Well, when you figure that out, let me know."
263,DEAN:,"So, another victim everybody likes."
263,SAM:,Not everybody.
263,DEAN:,Another physically impossible death. You got any ideas?
263,SAM:,Cirque du Soleil?
263,DEAN:,"Oh, I, uh, found another one of these, just like at the, uh, the hair-dryer/brain-roast."
263,SAM:,"And I found a connection with all the vics. Um, these e-mail logs show Wendy, the real-estate chick, uh, Carl, the architect, and this Dewey guy were all working on a shopping center project together."
263,DEAN:,Why didn't we know about that?
263,SAM:,"I- Well, it all fell apart for some reason. I mean, there are these e-mails back and forth, pretty hot and heavy, and suddenly they just stopped."
263,DEAN:,"So, everybody working on this project has died?"
263,SAM:,"Well, not yet. Um, they were working with a developer, a guy named Don Stark."
263,DEAN:,Don Stark? Why do I know that name?
263,SAM:,"Man, this Stark guy is really plugged in, huh?"
263,DEAN:,"So, all the players in this – this shopping-center project have either fried, boiled, or kebabbed. He could be next."
263,SAM:,"Really? From a freaking flask? What are you, bad Santa? On the job?"
263,DEAN:,We're always on the job.
263,SAM:,"All right. Bobby e-mailed back. I sent him a few pics of those coins you found. He says the writing is Romanian Cyrillic, used only in the mid-15th to the 19th century. Apparently, it's an antique Wallachian ducat."
263,DEAN:,"So, we're looking for an old Romanian?"
263,SAM:,"You know, is it just me, or is this really weird?"
263,DEAN:,"Huh. I've seen this once before, where t-the plants are all dead in one spot."
263,SAM:,Where?
263,DEAN:,"A bus bench with Wendy Goodson's picture on it. I mean, I'm no expert, but I don't think plants are supposed to act like this."
263,DEAN:,"It's looking that way, yes."
263,SAM:,"Now, Mr. Stark, you had a relationship with all three victims, correct?"
263,DEAN:,"And you were all involved in a, uh, a-a shopping-center project. Why'd that fall through?"
263,JENNY:,"Hi, there. Okay, Don, I'm off to the cleaner's, and then I'm gonna stop at Beaman, Beaman, and Beaman for the revised contracts."
263,JENNY:,"[laughs] Oh, I baked you some cupcakes – coconut."
263,JENNY:,I'll see you soon.
263,DEAN:,Yummy.
263,SAM:,"You know, could you point me to the restroom? I had a little bit too much java."
263,SAM:,Thanks.
263,DEAN:,"So, uh, usually in cases like these –"
263,DEAN:,You have any business rivals?
263,DEAN:,"Well, that was easy."
263,DEAN:,"""To Don – take no prisoners. D. Trump."" The Trumpster! Wow."
263,SAM:,Including your wife?
263,SAM:,"Sorry. It's just, we heard the two of you were splitting up, right?"
263,DEAN:,"Yeah, that's, uh – that's what we heard."
263,SAM:,"And how would you describe the, uh – the issues between you and your wife?"
263,SAM:,"No, I'm sorry. I don't."
263,DEAN:,"She caught you cheating, huh? I couldn't help but notice, uh, things were kind of cordial between you and your assistant. Pretty good with the ladies there, Mr. Stark? It's a blessing and a curse, isn't it?"
263,SAM:,"""Admire""?"
263,DEAN:,"A ""thing""?"
263,SAM:,Like a – like a shoe or a golf club.
263,DEAN:,Right. Like a waffle iron.
263,SAM:,Yeah.
263,DEAN:,"Yeah. No, see, Don, uh, wives generally think of an affair as something more than a thing."
263,DEAN:,"Hmm. Now, if we were to guess that the, uh, uh, business associate was Wendy Goodson, would we win the weekend trip to Maui?"
263,DEAN:,If it was an accident.
263,SAM:,"No, we're not implying anything. We're just saying... you should be careful. And take her to dinner and apologize."
263,DEAN:,"Yeah, and, uh, grovel. Wouldn't hurt."
263,SAM:,Found a bunch of hex junk in their stuff – clearly her thing. And the empty closet didn't seem like she was coming back anytime soon.
263,DEAN:,"So, Don admires Wendy, biblically, Wendy dies weird, and the scorned wife is into the dark stuff."
263,SAM:,While Don's just in the dark.
263,DEAN:,"Hmm. It's kind of like ""Bewitched."" You know, Don's Darrin, doesn't even know it. A lot of laughs until, uh, you cheat on your wife."
263,SAM:,"A ""Bewitched"" reference. Really?"
263,DEAN:,"Dude, Nicole Kidman was in the remake. Redhead. Hello!"
263,SAM:,Look at all these dead plants.
263,DEAN:,Huh. It's kind of like the real-estate lady's place and Don's statue thing.
263,SAM:,"You know, if she's strong enough, just being pissed off is enough to send some pretty bad vibes their way."
263,DEAN:,Literally kill off everything around her just by pms-ing at it. Eeh. That's not creepy at all.
263,DEAN:,He's on it.
263,DEAN:,"Don, keep it in your pants, man."
263,SAM:,Mrs. Stark.
263,SAM:,Could I have a moment?
263,SAM:,It's very important that I talk to you.
263,SAM:,I'm sorry – uh... restless leg syndrome.
263,DEAN:,Spoiler alert.
263,DEAN:,"Jenny Klein's next. Swiped her photo off a hex deck, but Maggie's gonna notice it's gone eventually. We got to get over to Jenny's."
263,DEAN:,"Find the coin, now!"
263,DEAN:,"Come on, Sam!"
263,JENNY:,"There were tiny beating hearts in my cupcakes. There were hearts in my cupcakes, hearts in my cupcakes! [becoming hysterical] That's never happened before! Hearts in my cupcakes!"
263,DEAN:,Should I slug her?
263,SAM:,Give it a second.
263,JENNY:,"Oh, my God. What just happened?"
263,SAM:,You were hexed.
263,JENNY:,Hexed? Who are you people? What the hell do I do?
263,DEAN:,"What you do is you go in there and you pack a bag, you get in your car, and you go."
263,JENNY:,Go where?
263,SAM:,"It doesn't matter. Look, 500 or 600 miles ought to do it. You got someone real powerful real pissed, and they're trying to get rid of you now. In line with that, you might want to cool things with Don Stark."
263,JENNY:,Don Stark? What are you talking about?
263,DEAN:,You and Don. You know.
263,JENNY:,"""You know""? There's no ""you know."""
263,SAM:,No?
263,JENNY:,"Don Stark is my boss. That's it. He's married, for God sakes."
263,DEAN:,"Yeah, well..."
263,JENNY:,Me and Don Stark. Ew.
263,WOMAN:,"Hey. Maggie, can you sign for the flowers? I've checked them. They're fine."
263,SUE:,"Oh, please, I like helping. What are best friends for?"
263,SUE:,"It's like he put a knife right in your heart, isn't it?"
263,SUE:,Was I wrong to tell you about him and Wendy?
263,SUE:,"I love you, too."
263,SUE:,Don.
263,SUE:,You mean the one who's divorcing you?
